id,address,bedrooms,bathrooms,sq_ft,year_built,for_sale,current_price,zillow_url,last_modified
62,"432 Park Ave #82, New York, NY 10022",4,,8054,2015,TRUE,90000000,https://www.zillow.com/homedetails/432-Park-Ave-82-New-York-NY-10022/2078304565_zpid/,25:58.3
63,"96 Crowell Ave, Staten Island, NY 10314",96,,,1925,TRUE,829900,https://www.zillow.com/homedetails/96-Crowell-Ave-Staten-Island-NY-10314/32281344_zpid/,25:59.4
64,"421 Riedel Ave, Staten Island, NY 10306",2,6,1702,1975,TRUE,550000,https://www.zillow.com/homedetails/421-Riedel-Ave-Staten-Island-NY-10306/32343067_zpid/,26:00.6
65,"4225 Gunther Ave, Bronx, NY 10466",3,6,1362,1925,TRUE,539000,https://www.zillow.com/homedetails/4225-Gunther-Ave-Bronx-NY-10466/29836992_zpid/,26:01.7
66,"420 E 51st St APT 3D, New York, NY 10022",2,6,1250,1962,TRUE,425000,https://www.zillow.com/homedetails/420-E-51st-St-APT-3D-New-York-NY-10022/123950252_zpid/,26:02.8
67,"2090 Madison Ave APT 3E, New York, NY 10037",1,6,750,1920,TRUE,310000,https://www.zillow.com/homedetails/2090-Madison-Ave-APT-3E-New-York-NY-10037/88887595_zpid/,26:03.6
68,"301 E 61st St #19A, New York, NY 10065",4,,2900,2017,TRUE,9500000,https://www.zillow.com/homedetails/301-E-61st-St-19A-New-York-NY-10065/300195837_zpid/,26:04.7
69,"1301 Saint Johns Pl, Brooklyn, NY 11213",4,,,2006,TRUE,550000,https://www.zillow.com/homedetails/1301-Saint-Johns-Pl-Brooklyn-NY-11213/79708100_zpid/,26:05.6
70,"112-50 Northern Blvd #6B, Corona, NY 11368",2,6,,1953,TRUE,195000,https://www.zillow.com/homedetails/112-50-Northern-Blvd-6B-Corona-NY-11368/2078635345_zpid/,26:06.9
71,"419 W 55th St APT 4C, New York, NY 10019",2,,1300,1911,TRUE,1150000,https://www.zillow.com/homedetails/419-W-55th-St-APT-4C-New-York-NY-10019/72538814_zpid/,26:07.7
72,"123 E 61st St, New York, NY 10065",123,6,9300,1900,TRUE,18800000,https://www.zillow.com/homedetails/123-E-61st-St-New-York-NY-10065/31534377_zpid/,26:08.5
73,"86-29 77th Ave, Ridgewood, NY 11385",2,6,,1940,TRUE,599000,https://www.zillow.com/homedetails/86-29-77th-Ave-Ridgewood-NY-11385/2072831598_zpid/,26:09.2
74,"61 E 77th St, New York, NY 10075",1,6,49000,1920,TRUE,599000,https://www.zillow.com/homedetails/61-E-77th-St-New-York-NY-10075/244840282_zpid/,26:09.9
75,"2911 D Ave, Brooklyn, NY 11226",3,6,2160,1910,TRUE,399000,https://www.zillow.com/homedetails/2911-D-Ave-Brooklyn-NY-11226/2075897556_zpid/,26:10.7
76,"213-43 112th Ave, Queens Village, NY 11429",5,6,,1925,TRUE,699999,https://www.zillow.com/homedetails/213-43-112th-Ave-Queens-Village-NY-11429/2072574406_zpid/,26:11.5
77,"20 W 53rd St, New York, NY 10019",1,,7381,2014,TRUE,39950000,https://www.zillow.com/homedetails/20-W-53rd-St-New-York-NY-10019/122272179_zpid/,26:12.3
78,"499 Davis Ave #1, Staten Island, NY 10310",2,6,2408,1965,TRUE,898000,https://www.zillow.com/homedetails/499-Davis-Ave-1-Staten-Island-NY-10310/2075356594_zpid/,26:13.3
79,"303 E 57th St APT 44G, New York, NY 10022",3,,3300,1968,TRUE,795000,https://www.zillow.com/homedetails/303-E-57th-St-APT-44G-New-York-NY-10022/2076710336_zpid/,26:14.2
80,"4 W 21st St APT 14B, New York, NY 10010",3,6,1674,2006,TRUE,1595000,https://www.zillow.com/homedetails/4-W-21st-St-APT-14B-New-York-NY-10010/72538276_zpid/,26:15.1
81,"100 W 57th St APT 5R, New York, NY 10019",1,6,900,1962,TRUE,185000,https://www.zillow.com/homedetails/100-W-57th-St-APT-5R-New-York-NY-10019/2078079062_zpid/,26:15.8
82,"12 E 63rd St, New York, NY 10065",20,,13000,1910,TRUE,65000000,https://www.zillow.com/homedetails/12-E-63rd-St-New-York-NY-10065/2099424678_zpid/,26:16.7
83,"221-27 113th Dr, Queens Village, NY 11429",4,6,,1935,TRUE,599000,https://www.zillow.com/homedetails/221-27-113th-Dr-Queens-Village-NY-11429/2072490773_zpid/,26:17.7
84,"105-14 134th St, South Richmond Hill, NY 11419",3,6,1264,1920,TRUE,389000,https://www.zillow.com/homedetails/105-14-134th-St-South-Richmond-Hill-NY-11419/2073091889_zpid/,26:18.8
85,"303 E 57th St APT 32B, New York, NY 10022",2,6,1800,1968,TRUE,445000,https://www.zillow.com/homedetails/303-E-57th-St-APT-32B-New-York-NY-10022/119912033_zpid/,26:19.9
86,"18-70 211th St APT 2D, Bayside, NY 11360",3,6,1400,1959,TRUE,379000,https://www.zillow.com/homedetails/18-70-211th-St-APT-2D-Bayside-NY-11360/89139258_zpid/,26:22.0
87,"8829 183rd St, Jamaica, NY 11423",3,6,1632,1930,TRUE,250000,https://www.zillow.com/homedetails/8829-183rd-St-Jamaica-NY-11423/32135323_zpid/,26:23.1
88,"10218 Russell St, Jamaica, NY 11414",2,,,1925,TRUE,329000,https://www.zillow.com/homedetails/10218-Russell-St-Jamaica-NY-11414/32218247_zpid/,26:24.2
89,"100 W 57th St #11R, New York, NY 10019",1,6,900,1962,TRUE,215000,https://www.zillow.com/homedetails/100-W-57th-St-11R-New-York-NY-10019/2078461494_zpid/,26:25.1
90,"106-43 156th St, Jamaica, NY 11433",8,6,2200,1931,TRUE,460000,https://www.zillow.com/homedetails/106-43-156th-St-Jamaica-NY-11433/2073914665_zpid/,26:25.9
91,"755 Oakland Pl APT 4C, Bronx, NY 10457",1,6,580,1907,TRUE,50000,https://www.zillow.com/homedetails/755-Oakland-Pl-APT-4C-Bronx-NY-10457/2072913084_zpid/,26:26.8
92,"81 Milford St, Brooklyn, NY 11208",5,6,1152,1910,TRUE,499000,https://www.zillow.com/homedetails/81-Milford-St-Brooklyn-NY-11208/30643606_zpid/,26:27.6
93,"295 Skyline Dr #C, Staten Island, NY 10304",3,6,,2001,TRUE,348000,https://www.zillow.com/homedetails/295-Skyline-Dr-C-Staten-Island-NY-10304/2078655685_zpid/,26:28.6
94,"111 W 57th St PENTHOUSE 72, New York, NY 10019",1,,7130,2020,TRUE,66000000,https://www.zillow.com/homedetails/111-W-57th-St-PENTHOUSE-72-New-York-NY-10019/2077908081_zpid/,26:29.5
95,"150 Sullivan St APT 19, New York, NY 10012",2,6,20190,1900,TRUE,495000,https://www.zillow.com/homedetails/150-Sullivan-St-APT-19-New-York-NY-10012/244892508_zpid/,26:30.6
96,"416 College Ave, Staten Island, NY 10314",4,6,,1920,TRUE,699900,https://www.zillow.com/homedetails/416-College-Ave-Staten-Island-NY-10314/32282456_zpid/,26:31.4
97,"5303 Fillmore Ave, Brooklyn, NY 11234",5303,6,1278,1955,TRUE,550000,https://www.zillow.com/homedetails/5303-Fillmore-Ave-Brooklyn-NY-11234/30784604_zpid/,26:32.3
98,"205 E 63rd St APT 15D, New York, NY 10065",2,6,,1963,TRUE,550000,https://www.zillow.com/homedetails/205-E-63rd-St-APT-15D-New-York-NY-10065/2078579913_zpid/,26:33.2
99,"281 Wyona St, Brooklyn, NY 11207",9,6,3075,1901,TRUE,499900,https://www.zillow.com/homedetails/281-Wyona-St-Brooklyn-NY-11207/30634354_zpid/,26:34.4
100,"116 E 70th St, New York, NY 10021",5,,6500,1901,TRUE,23000000,https://www.zillow.com/homedetails/116-E-70th-St-New-York-NY-10021/31534975_zpid/,26:35.3
101,"131-16 115th Ave, South Ozone Park, NY 11420",3,6,,1925,TRUE,235000,https://www.zillow.com/homedetails/131-16-115th-Ave-South-Ozone-Park-NY-11420/2080380845_zpid/,26:36.4
102,"432 Park Ave #82, New York, NY 10022",4,,8054,2015,TRUE,90000000,https://www.zillow.com/homedetails/432-Park-Ave-82-New-York-NY-10022/2078304565_zpid/,26:37.2
103,"96 Crowell Ave, Staten Island, NY 10314",96,,,1925,TRUE,829900,https://www.zillow.com/homedetails/96-Crowell-Ave-Staten-Island-NY-10314/32281344_zpid/,26:38.0
104,"421 Riedel Ave, Staten Island, NY 10306",2,6,1702,1975,TRUE,550000,https://www.zillow.com/homedetails/421-Riedel-Ave-Staten-Island-NY-10306/32343067_zpid/,26:38.9
105,"4225 Gunther Ave, Bronx, NY 10466",3,6,1362,1925,TRUE,539000,https://www.zillow.com/homedetails/4225-Gunther-Ave-Bronx-NY-10466/29836992_zpid/,26:39.8
106,"420 E 51st St APT 3D, New York, NY 10022",2,6,1250,1962,TRUE,425000,https://www.zillow.com/homedetails/420-E-51st-St-APT-3D-New-York-NY-10022/123950252_zpid/,26:40.8
107,"2090 Madison Ave APT 3E, New York, NY 10037",1,6,750,1920,TRUE,310000,https://www.zillow.com/homedetails/2090-Madison-Ave-APT-3E-New-York-NY-10037/88887595_zpid/,26:41.7
108,"301 E 61st St #19A, New York, NY 10065",4,,2900,2017,TRUE,9500000,https://www.zillow.com/homedetails/301-E-61st-St-19A-New-York-NY-10065/300195837_zpid/,26:42.5
109,"1301 Saint Johns Pl, Brooklyn, NY 11213",4,,,2006,TRUE,550000,https://www.zillow.com/homedetails/1301-Saint-Johns-Pl-Brooklyn-NY-11213/79708100_zpid/,26:43.4
110,"112-50 Northern Blvd #6B, Corona, NY 11368",2,6,,1953,TRUE,195000,https://www.zillow.com/homedetails/112-50-Northern-Blvd-6B-Corona-NY-11368/2078635345_zpid/,26:44.2
111,"419 W 55th St APT 4C, New York, NY 10019",2,,1300,1911,TRUE,1150000,https://www.zillow.com/homedetails/419-W-55th-St-APT-4C-New-York-NY-10019/72538814_zpid/,26:45.1
112,"123 E 61st St, New York, NY 10065",123,6,9300,1900,TRUE,18800000,https://www.zillow.com/homedetails/123-E-61st-St-New-York-NY-10065/31534377_zpid/,26:46.3
113,"86-29 77th Ave, Ridgewood, NY 11385",2,6,,1940,TRUE,599000,https://www.zillow.com/homedetails/86-29-77th-Ave-Ridgewood-NY-11385/2072831598_zpid/,26:47.3
114,"61 E 77th St, New York, NY 10075",1,6,49000,1920,TRUE,599000,https://www.zillow.com/homedetails/61-E-77th-St-New-York-NY-10075/244840282_zpid/,26:48.1
115,"2911 D Ave, Brooklyn, NY 11226",3,6,2160,1910,TRUE,399000,https://www.zillow.com/homedetails/2911-D-Ave-Brooklyn-NY-11226/2075897556_zpid/,26:48.8
116,"213-43 112th Ave, Queens Village, NY 11429",5,6,,1925,TRUE,699999,https://www.zillow.com/homedetails/213-43-112th-Ave-Queens-Village-NY-11429/2072574406_zpid/,26:49.6
117,"20 W 53rd St, New York, NY 10019",1,,7381,2014,TRUE,39950000,https://www.zillow.com/homedetails/20-W-53rd-St-New-York-NY-10019/122272179_zpid/,26:50.6
118,"499 Davis Ave #1, Staten Island, NY 10310",2,6,2408,1965,TRUE,898000,https://www.zillow.com/homedetails/499-Davis-Ave-1-Staten-Island-NY-10310/2075356594_zpid/,26:51.4
119,"303 E 57th St APT 44G, New York, NY 10022",3,,3300,1968,TRUE,795000,https://www.zillow.com/homedetails/303-E-57th-St-APT-44G-New-York-NY-10022/2076710336_zpid/,26:52.3
120,"4 W 21st St APT 14B, New York, NY 10010",3,6,1674,2006,TRUE,1595000,https://www.zillow.com/homedetails/4-W-21st-St-APT-14B-New-York-NY-10010/72538276_zpid/,26:53.5
121,"24 Cooper St #5CD, New York, NY 10034",3,6,994,1925,TRUE,230000,https://www.zillow.com/homedetails/24-Cooper-St-5CD-New-York-NY-10034/2075662674_zpid/,26:54.3
122,"861 Willowbrook Rd, Staten Island, NY 10314",2,6,1856,1970,TRUE,800000,https://www.zillow.com/homedetails/861-Willowbrook-Rd-Staten-Island-NY-10314/32291978_zpid/,26:55.2
123,"61 Patchen Ave, Brooklyn, NY 11221",61,,2480,1899,TRUE,1395000,https://www.zillow.com/homedetails/61-Patchen-Ave-Brooklyn-NY-11221/142836880_zpid/,26:56.3
124,"1828 Richmond Ter, Staten Island, NY 10310",5000,,,1828,TRUE,5000,https://www.zillow.com/homedetails/1828-Richmond-Ter-Staten-Island-NY-10310/2076910472_zpid/,26:57.0
125,"100 W 57th St APT 5J, New York, NY 10019",2,6,1200,1962,TRUE,429000,https://www.zillow.com/homedetails/100-W-57th-St-APT-5J-New-York-NY-10019/2078579893_zpid/,26:58.1
126,"19 E 61st St, New York, NY 10065",6,6,9742,1951,TRUE,27500000,https://www.zillow.com/homedetails/19-E-61st-St-New-York-NY-10065/2100756963_zpid/,26:59.2
127,"118 Wooster St #4C5C, New York, NY 10012",1908,6,2476,1907,TRUE,5250000,https://www.zillow.com/homedetails/118-Wooster-St-4C5C-New-York-NY-10012/2075668877_zpid/,27:00.2
128,"6604 Avenue T, Brooklyn, NY 11234",1,6,1260,1930,TRUE,659000,https://www.zillow.com/homedetails/6604-Avenue-T-Brooklyn-NY-11234/30782041_zpid/,27:01.0
129,"163-45 Cross Bay Blvd, Howard Beach, NY 11414",5,6,,1984,TRUE,185000,https://www.zillow.com/homedetails/163-45-Cross-Bay-Blvd-Howard-Beach-NY-11414/2080383358_zpid/,27:02.0
130,"43-20 219th St, Bayside, NY 11361",3,6,,1920,TRUE,879000,https://www.zillow.com/homedetails/43-20-219th-St-Bayside-NY-11361/2076768443_zpid/,27:02.7
131,"303 E 57th St #37DE, New York, NY 10022",4,6,,1968,TRUE,750000,https://www.zillow.com/homedetails/303-E-57th-St-37DE-New-York-NY-10022/2073572102_zpid/,27:03.5
132,"44 Linton Pl, Staten Island, NY 10308",44,6,2300,1994,TRUE,659000,https://www.zillow.com/homedetails/44-Linton-Pl-Staten-Island-NY-10308/32342210_zpid/,27:04.6
133,"853 Macy Pl APT 6A, Bronx, NY 10455",2,6,975,2009,TRUE,260000,https://www.zillow.com/homedetails/853-Macy-Pl-APT-6A-Bronx-NY-10455/2077872250_zpid/,27:05.6
134,"223-06 Manor Rd, Queens Village, NY 11427",2,6,,1955,TRUE,329000,https://www.zillow.com/homedetails/223-06-Manor-Rd-Queens-Village-NY-11427/2073270016_zpid/,27:06.8
135,"334 W 20th St, New York, NY 10011",1836,,7058,1836,TRUE,25000000,https://www.zillow.com/homedetails/334-W-20th-St-New-York-NY-10011/31502487_zpid/,27:07.8
136,"175 E 62nd St APT 18B, New York, NY 10065",2,6,1086,1963,TRUE,975000,https://www.zillow.com/homedetails/175-E-62nd-St-APT-18B-New-York-NY-10065/219684807_zpid/,27:08.7
137,"142-19 120th Ave, Jamaica, NY 11436",4,6,1840,1940,TRUE,499000,https://www.zillow.com/homedetails/142-19-120th-Ave-Jamaica-NY-11436/2073053823_zpid/,27:09.6
138,"1564 W 3rd St, Brooklyn, NY 11204",2,,1428,1920,TRUE,999000,https://www.zillow.com/homedetails/1564-W-3rd-St-Brooklyn-NY-11204/30719579_zpid/,27:10.4
139,"1019 Van Siclen Ave APT 7D, Brooklyn, NY 11207",3,6,1186,1966,TRUE,399000,https://www.zillow.com/homedetails/1019-Van-Siclen-Ave-APT-7D-Brooklyn-NY-11207/2077222934_zpid/,27:11.4
140,"30 Tricia Way, Staten Island, NY 10307",5,6,,1991,TRUE,1775000,https://www.zillow.com/homedetails/30-Tricia-Way-Staten-Island-NY-10307/32374809_zpid/,27:12.2
141,"854 5th Ave, New York, NY 10065",0,6,20000,1910,TRUE,50000000,https://www.zillow.com/homedetails/854-5th-Ave-New-York-NY-10065/2094507705_zpid/,27:13.1
142,"11 E 68th St PENTHOUSE W, New York, NY 10065",11,6,6189,1913,TRUE,39000000,https://www.zillow.com/homedetails/11-E-68th-St-PENTHOUSE-W-New-York-NY-10065/2077162095_zpid/,27:13.9
143,"554 E 18th St, Brooklyn, NY 11226",554,6,4000,1910,TRUE,3125000,https://www.zillow.com/homedetails/554-E-18th-St-Brooklyn-NY-11226/30669014_zpid/,27:15.2
144,"58-23 215th St, Oakland Gardens, NY 11364",3,6,,1935,TRUE,988000,https://www.zillow.com/homedetails/58-23-215th-St-Oakland-Gardens-NY-11364/2072910503_zpid/,27:16.0
145,"1867 7th Ave #2A, New York, NY 10026",2,6,766,1925,TRUE,264900,https://www.zillow.com/homedetails/1867-7th-Ave-2A-New-York-NY-10026/2078429773_zpid/,27:16.9
146,"280 Rensselaer Ave, Staten Island, NY 10312",280,6,2112,2002,TRUE,849000,https://www.zillow.com/homedetails/280-Rensselaer-Ave-Staten-Island-NY-10312/58578843_zpid/,27:17.7
147,"9226 216th St, Jamaica, NY 11428",3,6,1691,1930,TRUE,669000,https://www.zillow.com/homedetails/9226-216th-St-Jamaica-NY-11428/32149164_zpid/,27:18.4
148,"190 E 72nd St APT 31B, New York, NY 10021",2,6,,1962,TRUE,595000,https://www.zillow.com/homedetails/190-E-72nd-St-APT-31B-New-York-NY-10021/2079445336_zpid/,27:19.6
149,"8 E 62nd St, New York, NY 10065",3,,14825,1910,TRUE,65000000,https://www.zillow.com/homedetails/8-E-62nd-St-New-York-NY-10065/31533267_zpid/,27:20.7
150,"1015 Summit Ave APT 2A, Bronx, NY 10452",0,6,36900,1928,TRUE,60000,https://www.zillow.com/homedetails/1015-Summit-Ave-APT-2A-Bronx-NY-10452/244445673_zpid/,27:21.8
151,"1611 Plymouth Ave #A, Bronx, NY 10461",1611,,3060,1910,TRUE,749000,https://www.zillow.com/homedetails/1611-Plymouth-Ave-A-Bronx-NY-10461/2076844014_zpid/,27:23.2
152,"3021 Avenue Z APT 1K, Brooklyn, NY 11235",2,6,1000,1956,TRUE,289000,https://www.zillow.com/homedetails/3021-Avenue-Z-APT-1K-Brooklyn-NY-11235/245021746_zpid/,27:24.1
153,"900 Sterling Pl, Brooklyn, NY 11216",2,,2576,1901,TRUE,995000,https://www.zillow.com/homedetails/900-Sterling-Pl-Brooklyn-NY-11216/30592531_zpid/,27:24.9
154,"112-19 34th Ave APT 3H, Corona, NY 11368",2,6,1000,1953,TRUE,149900,https://www.zillow.com/homedetails/112-19-34th-Ave-APT-3H-Corona-NY-11368/2073914642_zpid/,27:25.9
155,"13437 155th St, Jamaica, NY 11434",4,6,1920,1950,TRUE,389000,https://www.zillow.com/homedetails/13437-155th-St-Jamaica-NY-11434/32188223_zpid/,27:26.8
156,"100 W 57th St APT 12I, New York, NY 10019",0,6,650,1962,TRUE,139000,https://www.zillow.com/homedetails/100-W-57th-St-APT-12I-New-York-NY-10019/81776186_zpid/,27:27.7
157,"1034 E 212th St, Bronx, NY 10469",3,6,2314,2004,TRUE,299000,https://www.zillow.com/homedetails/1034-E-212th-St-Bronx-NY-10469/68311727_zpid/,27:28.5
158,"31 Giegerich Pl, Staten Island, NY 10307",6,6,,1988,TRUE,3100000,https://www.zillow.com/homedetails/31-Giegerich-Pl-Staten-Island-NY-10307/32374878_zpid/,27:29.6
159,"172 Woodvale Ave, Staten Island, NY 10309",3,6,3800,2001,TRUE,1095000,https://www.zillow.com/homedetails/172-Woodvale-Ave-Staten-Island-NY-10309/2087980718_zpid/,27:30.6
160,"124 9th St, Staten Island, NY 10306",3,6,,1970,TRUE,849900,https://www.zillow.com/homedetails/124-9th-St-Staten-Island-NY-10306/32336593_zpid/,27:31.3
161,"24 Cooper St #5CD, New York, NY 10034",3,6,994,1925,TRUE,230000,https://www.zillow.com/homedetails/24-Cooper-St-5CD-New-York-NY-10034/2075662674_zpid/,27:32.3
162,"861 Willowbrook Rd, Staten Island, NY 10314",2,6,1856,1970,TRUE,800000,https://www.zillow.com/homedetails/861-Willowbrook-Rd-Staten-Island-NY-10314/32291978_zpid/,27:33.6
163,"61 Patchen Ave, Brooklyn, NY 11221",61,,2480,1899,TRUE,1395000,https://www.zillow.com/homedetails/61-Patchen-Ave-Brooklyn-NY-11221/142836880_zpid/,27:34.6
164,"1828 Richmond Ter, Staten Island, NY 10310",5000,,,1828,TRUE,5000,https://www.zillow.com/homedetails/1828-Richmond-Ter-Staten-Island-NY-10310/2076910472_zpid/,27:35.9
165,"100 W 57th St APT 5J, New York, NY 10019",2,6,1200,1962,TRUE,429000,https://www.zillow.com/homedetails/100-W-57th-St-APT-5J-New-York-NY-10019/2078579893_zpid/,27:36.8
166,"19 E 61st St, New York, NY 10065",6,6,9742,1951,TRUE,27500000,https://www.zillow.com/homedetails/19-E-61st-St-New-York-NY-10065/2100756963_zpid/,27:37.7
167,"118 Wooster St #4C5C, New York, NY 10012",1908,6,2476,1907,TRUE,5250000,https://www.zillow.com/homedetails/118-Wooster-St-4C5C-New-York-NY-10012/2075668877_zpid/,27:38.6
168,"6604 Avenue T, Brooklyn, NY 11234",1,6,1260,1930,TRUE,659000,https://www.zillow.com/homedetails/6604-Avenue-T-Brooklyn-NY-11234/30782041_zpid/,27:39.4
169,"163-45 Cross Bay Blvd, Howard Beach, NY 11414",5,6,,1984,TRUE,185000,https://www.zillow.com/homedetails/163-45-Cross-Bay-Blvd-Howard-Beach-NY-11414/2080383358_zpid/,27:40.5
170,"43-20 219th St, Bayside, NY 11361",3,6,,1920,TRUE,879000,https://www.zillow.com/homedetails/43-20-219th-St-Bayside-NY-11361/2076768443_zpid/,27:41.6
171,"303 E 57th St #37DE, New York, NY 10022",4,6,,1968,TRUE,750000,https://www.zillow.com/homedetails/303-E-57th-St-37DE-New-York-NY-10022/2073572102_zpid/,27:42.5
172,"44 Linton Pl, Staten Island, NY 10308",44,6,2300,1994,TRUE,659000,https://www.zillow.com/homedetails/44-Linton-Pl-Staten-Island-NY-10308/32342210_zpid/,27:43.3
173,"853 Macy Pl APT 6A, Bronx, NY 10455",2,6,975,2009,TRUE,260000,https://www.zillow.com/homedetails/853-Macy-Pl-APT-6A-Bronx-NY-10455/2077872250_zpid/,27:44.2
174,"223-06 Manor Rd, Queens Village, NY 11427",2,6,,1955,TRUE,329000,https://www.zillow.com/homedetails/223-06-Manor-Rd-Queens-Village-NY-11427/2073270016_zpid/,27:45.3
175,"334 W 20th St, New York, NY 10011",1836,,7058,1836,TRUE,25000000,https://www.zillow.com/homedetails/334-W-20th-St-New-York-NY-10011/31502487_zpid/,27:46.3
176,"175 E 62nd St APT 18B, New York, NY 10065",2,6,1086,1963,TRUE,975000,https://www.zillow.com/homedetails/175-E-62nd-St-APT-18B-New-York-NY-10065/219684807_zpid/,27:47.2
177,"142-19 120th Ave, Jamaica, NY 11436",4,6,1840,1940,TRUE,499000,https://www.zillow.com/homedetails/142-19-120th-Ave-Jamaica-NY-11436/2073053823_zpid/,27:48.1
178,"1564 W 3rd St, Brooklyn, NY 11204",2,,1428,1920,TRUE,999000,https://www.zillow.com/homedetails/1564-W-3rd-St-Brooklyn-NY-11204/30719579_zpid/,27:49.0
179,"1019 Van Siclen Ave APT 7D, Brooklyn, NY 11207",3,6,1186,1966,TRUE,399000,https://www.zillow.com/homedetails/1019-Van-Siclen-Ave-APT-7D-Brooklyn-NY-11207/2077222934_zpid/,27:50.0
180,"30 Tricia Way, Staten Island, NY 10307",5,6,,1991,TRUE,1775000,https://www.zillow.com/homedetails/30-Tricia-Way-Staten-Island-NY-10307/32374809_zpid/,27:50.9
181,"854 5th Ave, New York, NY 10065",0,6,20000,1910,TRUE,50000000,https://www.zillow.com/homedetails/854-5th-Ave-New-York-NY-10065/2094507705_zpid/,27:52.0
182,"11 E 68th St PENTHOUSE W, New York, NY 10065",11,6,6189,1913,TRUE,39000000,https://www.zillow.com/homedetails/11-E-68th-St-PENTHOUSE-W-New-York-NY-10065/2077162095_zpid/,27:53.0
183,"554 E 18th St, Brooklyn, NY 11226",554,6,4000,1910,TRUE,3125000,https://www.zillow.com/homedetails/554-E-18th-St-Brooklyn-NY-11226/30669014_zpid/,27:53.8
184,"58-23 215th St, Oakland Gardens, NY 11364",3,6,,1935,TRUE,988000,https://www.zillow.com/homedetails/58-23-215th-St-Oakland-Gardens-NY-11364/2072910503_zpid/,27:54.9
185,"1867 7th Ave #2A, New York, NY 10026",2,6,766,1925,TRUE,264900,https://www.zillow.com/homedetails/1867-7th-Ave-2A-New-York-NY-10026/2078429773_zpid/,27:56.1
186,"280 Rensselaer Ave, Staten Island, NY 10312",280,6,2112,2002,TRUE,849000,https://www.zillow.com/homedetails/280-Rensselaer-Ave-Staten-Island-NY-10312/58578843_zpid/,27:56.9
187,"9226 216th St, Jamaica, NY 11428",3,6,1691,1930,TRUE,669000,https://www.zillow.com/homedetails/9226-216th-St-Jamaica-NY-11428/32149164_zpid/,27:57.8
188,"190 E 72nd St APT 31B, New York, NY 10021",2,6,,1962,TRUE,595000,https://www.zillow.com/homedetails/190-E-72nd-St-APT-31B-New-York-NY-10021/2079445336_zpid/,27:58.6
189,"8 E 62nd St, New York, NY 10065",3,,14825,1910,TRUE,65000000,https://www.zillow.com/homedetails/8-E-62nd-St-New-York-NY-10065/31533267_zpid/,27:59.3
190,"1015 Summit Ave APT 2A, Bronx, NY 10452",0,6,36900,1928,TRUE,60000,https://www.zillow.com/homedetails/1015-Summit-Ave-APT-2A-Bronx-NY-10452/244445673_zpid/,28:00.2
191,"1611 Plymouth Ave #A, Bronx, NY 10461",1611,,3060,1910,TRUE,749000,https://www.zillow.com/homedetails/1611-Plymouth-Ave-A-Bronx-NY-10461/2076844014_zpid/,28:01.1
192,"3021 Avenue Z APT 1K, Brooklyn, NY 11235",2,6,1000,1956,TRUE,289000,https://www.zillow.com/homedetails/3021-Avenue-Z-APT-1K-Brooklyn-NY-11235/245021746_zpid/,28:01.9
193,"900 Sterling Pl, Brooklyn, NY 11216",2,,2576,1901,TRUE,995000,https://www.zillow.com/homedetails/900-Sterling-Pl-Brooklyn-NY-11216/30592531_zpid/,28:02.8
194,"112-19 34th Ave APT 3H, Corona, NY 11368",2,6,1000,1953,TRUE,149900,https://www.zillow.com/homedetails/112-19-34th-Ave-APT-3H-Corona-NY-11368/2073914642_zpid/,28:03.8
195,"13437 155th St, Jamaica, NY 11434",4,6,1920,1950,TRUE,389000,https://www.zillow.com/homedetails/13437-155th-St-Jamaica-NY-11434/32188223_zpid/,28:04.8
196,"100 W 57th St APT 12I, New York, NY 10019",0,6,650,1962,TRUE,139000,https://www.zillow.com/homedetails/100-W-57th-St-APT-12I-New-York-NY-10019/81776186_zpid/,28:05.7
197,"1034 E 212th St, Bronx, NY 10469",3,6,2314,2004,TRUE,299000,https://www.zillow.com/homedetails/1034-E-212th-St-Bronx-NY-10469/68311727_zpid/,28:06.4
198,"31 Giegerich Pl, Staten Island, NY 10307",6,6,,1988,TRUE,3100000,https://www.zillow.com/homedetails/31-Giegerich-Pl-Staten-Island-NY-10307/32374878_zpid/,28:07.5
199,"172 Woodvale Ave, Staten Island, NY 10309",3,6,3800,2001,TRUE,1095000,https://www.zillow.com/homedetails/172-Woodvale-Ave-Staten-Island-NY-10309/2087980718_zpid/,28:08.4
200,"124 9th St, Staten Island, NY 10306",3,6,,1970,TRUE,849900,https://www.zillow.com/homedetails/124-9th-St-Staten-Island-NY-10306/32336593_zpid/,28:09.3
201,"24 Cooper St #5CD, New York, NY 10034",3,6,994,1925,TRUE,230000,https://www.zillow.com/homedetails/24-Cooper-St-5CD-New-York-NY-10034/2075662674_zpid/,28:10.1
202,"861 Willowbrook Rd, Staten Island, NY 10314",2,6,1856,1970,TRUE,800000,https://www.zillow.com/homedetails/861-Willowbrook-Rd-Staten-Island-NY-10314/32291978_zpid/,28:11.1
203,"61 Patchen Ave, Brooklyn, NY 11221",61,,2480,1899,TRUE,1395000,https://www.zillow.com/homedetails/61-Patchen-Ave-Brooklyn-NY-11221/142836880_zpid/,28:12.1
204,"1828 Richmond Ter, Staten Island, NY 10310",5000,,,1828,TRUE,5000,https://www.zillow.com/homedetails/1828-Richmond-Ter-Staten-Island-NY-10310/2076910472_zpid/,28:12.9
