id,home_id,date,value
2328,218,1.17466E+12,169080
2329,218,1.14313E+12,161829
2330,218,1.11159E+12,147117
2331,218,1.0169E+12,115993
2332,219,1.55335E+12,428200
2333,219,1.52181E+12,360833
2334,219,1.49028E+12,328030
2335,219,1.45874E+12,310070
2336,219,1.42712E+12,281882
2337,219,1.39558E+12,274121
2338,219,1.36405E+12,274121
2339,219,1.33251E+12,251111
2340,219,1.30089E+12,233972
2341,219,1.26935E+12,245000
2342,219,1.23782E+12,276280
2343,219,1.20628E+12,251164
2344,219,1.17466E+12,228331
2345,219,1.14313E+12,207574
2346,219,1.11159E+12,188704
2347,219,1.0169E+12,160114
2348,220,1.55335E+12,416355
2349,220,1.52181E+12,416355
2350,220,1.49028E+12,408286
2351,220,1.45874E+12,382731
2352,221,1.55335E+12,630394
2353,221,1.52181E+12,629997
2354,221,1.49028E+12,615039
2355,221,1.45874E+12,559126
2356,221,1.42712E+12,523118
2357,221,1.39558E+12,475562
2358,221,1.36405E+12,432329
2359,221,1.33251E+12,432329
2360,221,1.30089E+12,445066
2361,221,1.26935E+12,448880
2362,221,1.23782E+12,456508
2363,221,1.20628E+12,460320
2364,221,1.17466E+12,442230
2365,221,1.14313E+12,406378
2366,221,1.11159E+12,389490
2367,221,1.0169E+12,361700
2368,222,1.55335E+12,743600
2369,222,1.52181E+12,736000
2370,222,1.49028E+12,719000
2371,222,1.45874E+12,745017
2372,222,1.42712E+12,719131
2373,222,1.39558E+12,653755
2374,222,1.36405E+12,594323
2375,222,1.33251E+12,546827
2376,222,1.30089E+12,510443
2377,222,1.26935E+12,502127
2378,222,1.23782E+12,508311
2379,222,1.20628E+12,108170
2380,222,1.17466E+12,24609
2381,223,1.55335E+12,543523
2382,223,1.52181E+12,543206
2383,223,1.49028E+12,75702
2384,223,1.45874E+12,75702
2385,223,1.42712E+12,75702
2386,223,1.39558E+12,72034
2387,223,1.23782E+12,401737
2388,223,1.20628E+12,365215
2389,223,1.17466E+12,318130
2390,223,1.14313E+12,322073
2391,224,1.55335E+12,241152
2392,224,1.52181E+12,228000
2393,224,1.49028E+12,204800
2394,224,1.45874E+12,195573
2395,224,1.42712E+12,172638
2396,224,1.39558E+12,159144
2397,224,1.36405E+12,151990
2398,224,1.33251E+12,160843
2399,224,1.30089E+12,161176
2400,224,1.26935E+12,161176
2401,224,1.23782E+12,155515
2402,224,1.20628E+12,113885
2403,224,1.17466E+12,113885
2404,224,1.14313E+12,123876
2405,225,1.55335E+12,276534
2406,225,1.52181E+12,269358
2407,225,1.49028E+12,200909
2408,225,1.45874E+12,200909
2409,225,1.42712E+12,169739
2410,225,1.39558E+12,160604
2411,225,1.36405E+12,132156
2412,225,1.33251E+12,138823
2413,225,1.30089E+12,138823
2414,225,1.26935E+12,138823
2415,225,1.23782E+12,139215
2416,225,1.20628E+12,135293
2417,225,1.17466E+12,122966
2418,225,1.14313E+12,95127
2419,225,1.11159E+12,80707
2420,226,1.55335E+12,630733
2421,226,1.52181E+12,639858
2422,226,1.49028E+12,674150
2423,226,1.45874E+12,616162
2424,227,1.55335E+12,202800
2425,227,1.52181E+12,209696
2426,228,1.55335E+12,412046
2427,228,1.52181E+12,413413
2428,229,1.55335E+12,426421
2429,229,1.52181E+12,329861
2430,229,1.49028E+12,299874
